CustomerID,Gender,Age,City,Signup Date,Purchase Date,Product,Quantity,Sales,Payment Mode,Frequency,Recency,Monetary,Customer Lifetime Value,Churn
CUST_00955,Male,53.0,New York,2021-07-16,2022-09-08,Headphones,3,450,Bank Transfer,6,185,3250,6260.84,1
CUST_00169,Male,25.0,New York,2020-05-25,2023-12-25,Mouse,2,100,Debit Card,6,1,1200,2220.1,0
CUST_04557,Female,39.0,Houston,2020-06-21,2020-11-01,Smartphone,3,2400,Credit Card,1,1156,2400,5396.84,1
CUST_02110,Other,59.0,San Antonio,2021-08-15,2022-11-19,Monitor,2,600,Bank Transfer,5,408,6750,8042.71,1
CUST_02528,Female,18.0,Los Angeles,2020-07-27,2022-01-31,Headphones,4,600,UPI,3,294,1500,3095.38,1
CUST_03013,Male,51.0,San Diego,2021-02-08,2022-11-22,Smartwatch,1,250,Credit Card,9,48,5050,11876.25,0
CUST_00177,Female,19.0,San Diego,2021-05-02,2022-02-17,Laptop,4,4800,UPI,3,380,5350,10959.96,1
CUST_01784,Female,64.0,Phoenix,2020-04-14,2022-01-08,Tablet,1,400,Credit Card,5,405,3050,4924.37,1
CUST_03324,Female,37.0,Los Angeles,2021-11-09,2022-02-12,Headphones,1,150,Bank Transfer,5,93,6200,14867.32,0
CUST_02997,Male,,Chicago,2022-08-04,2022-08-07,Keyboard,3,300,PayPal,2,213,1900,2677.47,1
CUST_00855,Male,35.0,Houston,2021-11-11,2023-11-27,Tablet,4,1600,PayPal,4,35,3650,8117.58,0
CUST_02742,Male,33.0,Dallas,2022-06-20,2022-12-30,Smartphone,3,2400,UPI,3,367,5100,10900.05,1
CUST_00196,Male,41.0,Phoenix,2020-05-04,2022-04-09,Headphones,2,300,PayPal,6,184,2650,4880.0,1
CUST_04190,Female,50.0,San Antonio,2020-12-15,2021-11-12,Smartwatch,1,250,Credit Card,4,98,4300,7391.48,0
CUST_03958,Male,68.0,Philadelphia,2020-03-18,2021-01-27,Headphones,4,600,PayPal,5,425,1300,2628.76,1
CUST_03811,Female,49.0,Phoenix,2021-03-21,2022-12-21,Monitor,2,600,Bank Transfer,5,356,7500,9234.65,1
CUST_01321,Male,58.0,Los Angeles,2022-02-26,2023-03-27,Keyboard,2,200,PayPal,4,92,3050,5192.41,0
CUST_03686,Female,39.0,Houston,2021-06-19,2021-09-03,Keyboard,4,400,Debit Card,2,751,900,2171.84,1
CUST_03324,Female,37.0,Los Angeles,2021-11-09,2023-09-30,Monitor,2,600,Debit Card,5,93,6200,14867.32,0
CUST_04253,Male,33.0,Los Angeles,2021-10-08,2023-10-23,Monitor,2,600,UPI,3,70,5000,10323.61,0
CUST_01597,Male,45.0,San Jose,2022-01-20,2023-10-20,Tablet,2,800,Bank Transfer,4,73,4300,4839.76,0
CUST_01721,Male,50.0,Philadelphia,2022-05-01,2022-10-02,Monitor,2,600,UPI,4,158,2250,5395.61,0
CUST_04128,Female,26.0,San Diego,2020-12-22,2023-08-31,Tablet,3,1200,Credit Card,1,123,1200,1607.17,0
CUST_04662,Female,59.0,Philadelphia,2022-05-10,2022-10-12,Keyboard,4,400,Credit Card,8,186,10100,16756.56,1
CUST_02415,Female,33.0,San Jose,2022-03-26,2023-08-25,Monitor,4,1200,Debit Card,7,44,11800,21449.27,0
CUST_04064,Male,51.0,New York,2022-09-24,2023-01-30,Monitor,4,1200,Bank Transfer,4,18,2650,6177.32,0
CUST_04237,Male,35.0,San Jose,2021-06-05,2021-12-26,Laptop,1,1200,Bank Transfer,4,183,4600,6923.99,1
CUST_03859,Male,61.0,San Diego,2020-01-27,2020-12-24,Headphones,1,150,Debit Card,2,1101,4950,8162.21,1
CUST_01349,Other,66.0,San Diego,2021-11-23,2023-02-12,Keyboard,1,100,UPI,1,323,100,179.84,1
CUST_01372,Male,51.0,Dallas,2020-07-10,2022-01-05,Monitor,3,900,Bank Transfer,5,231,7150,8385.23,1
CUST_02162,Female,68.0,San Jose,2020-03-21,2023-09-16,Keyboard,3,3000,Bank Transfer,6,107,6650,12392.97,0
CUST_04495,Female,59.0,Chicago,2022-01-07,2022-09-01,Smartwatch,2,500,Bank Transfer,7,33,5950,8284.56,0
CUST_00991,Female,43.0,San Antonio,2020-06-03,2023-05-17,Headphones,3,450,Debit Card,4,229,1350,1875.14,1
CUST_03224,Male,59.0,San Jose,2021-02-12,2021-04-10,Smartphone,2,1600,UPI,4,49,6400,12505.67,0
CUST_03655,Male,27.0,Chicago,2021-12-02,2023-11-20,Smartwatch,1,250,Debit Card,3,42,550,645.03,0
CUST_01445,Female,59.0,Philadelphia,2022-04-29,2023-09-22,Monitor,3,900,UPI,3,101,3300,5904.32,0
CUST_04999,Female,40.0,San Diego,2020-02-07,2022-04-26,Laptop,1,1200,Credit Card,3,533,3100,4488.95,1
CUST_04953,Male,35.0,Dallas,2020-05-26,2022-02-18,Headphones,1,150,Credit Card,3,181,1450,2295.38,1
CUST_01516,Male,33.0,Phoenix,2021-05-08,2023-01-07,Smartwatch,3,750,Credit Card,5,98,6150,9416.28,0
CUST_03670,Male,41.0,Dallas,2020-07-31,2022-11-21,Mouse,4,200,Bank Transfer,5,235,4200,9339.53,1
CUST_04319,Male,53.0,Los Angeles,2022-01-06,2022-09-23,Keyboard,1,100,Debit Card,5,348,6850,8396.92,1
CUST_01466,Male,40.0,San Jose,2022-07-07,2022-09-16,Smartwatch,3,750,UPI,3,198,1300,1563.76,1
CUST_04605,Female,56.0,Los Angeles,2021-09-05,2023-12-31,Smartphone,1,800,UPI,7,1,4200,4879.11,0
CUST_00412,Female,39.0,San Antonio,2020-01-01,2021-10-26,Laptop,4,4800,Debit Card,8,11,11900,27391.16,0
CUST_03766,Male,53.0,Phoenix,2021-06-04,2023-07-11,Headphones,2,300,PayPal,3,174,700,1337.73,0
CUST_00857,Male,54.0,San Diego,2022-07-21,2023-04-18,Tablet,1,400,Credit Card,3,78,1400,2193.66,0
CUST_01952,Male,39.0,New York,2022-10-29,2023-11-27,Tablet,3,1200,Credit Card,5,34,6400,13805.18,0
CUST_02464,Female,51.0,Los Angeles,2021-06-13,2022-05-29,Tablet,4,1600,PayPal,4,435,7850,8746.34,1
CUST_04865,Male,59.0,Phoenix,2020-02-03,2020-11-04,Smartwatch,4,1000,Debit Card,5,350,5200,10541.64,1
CUST_03360,Female,47.0,Phoenix,2022-12-09,2023-12-11,Monitor,1,300,Credit Card,3,21,4100,5622.77,0
CUST_02499,Other,43.0,Chicago,2020-04-01,2021-04-25,Laptop,4,4800,Bank Transfer,5,23,6550,15610.55,0
CUST_04108,Male,59.0,Philadelphia,2022-09-25,2023-03-12,Monitor,2,600,Bank Transfer,2,137,650,1447.94,0
CUST_04703,Female,43.0,San Jose,2021-02-10,2022-12-14,Smartwatch,3,750,Credit Card,1,383,750,994.53,1
CUST_00458,Male,56.0,New York,2022-07-23,2022-10-22,Laptop,1,1200,Credit Card,1,436,1200,1456.67,1
CUST_04895,Male,33.0,Chicago,2022-09-15,2023-02-26,Tablet,4,1600,Credit Card,4,49,3900,8163.26,0
CUST_03114,Male,48.0,Dallas,2020-10-17,2021-01-30,Headphones,4,600,PayPal,2,202,1400,2914.29,1
CUST_04001,Female,48.0,Los Angeles,2022-02-03,2023-10-01,Laptop,4,4800,Credit Card,2,92,5600,12616.65,0
CUST_02524,Male,27.0,San Antonio,2021-03-15,2022-05-24,Monitor,4,1200,Credit Card,4,308,7000,11273.02,1
CUST_04781,Male,53.0,Chicago,2022-04-19,2022-08-26,Laptop,1,1200,Debit Card,6,151,2700,4703.2,0
CUST_01871,Female,61.0,New York,2021-12-26,2023-06-22,Mouse,3,150,Credit Card,6,3,2650,3859.83,0
CUST_03357,Female,36.0,New York,2022-11-03,2023-10-12,Tablet,3,1200,Credit Card,2,48,2100,3464.63,0
CUST_00167,Male,63.0,San Jose,2021-03-27,2022-10-13,Tablet,2,800,Debit Card,6,105,2850,5657.9,0
CUST_01956,Female,61.0,San Diego,2020-08-18,2022-08-15,Smartphone,1,800,Credit Card,2,504,1600,3391.82,1
CUST_03409,Male,30.0,San Jose,2021-05-31,2023-11-12,Headphones,1,150,UPI,2,50,750,1739.05,0
CUST_00656,Male,42.0,New York,2020-09-01,2023-07-18,Mouse,2,100,PayPal,2,167,2500,5246.72,0
CUST_03277,Female,46.0,San Antonio,2020-12-20,2021-06-11,Mouse,4,200,UPI,2,882,800,1183.3,1
CUST_01273,Female,59.0,San Antonio,2021-11-26,2023-03-05,Monitor,4,1200,PayPal,2,302,2000,2658.15,1
CUST_04555,Male,36.0,Houston,2021-06-21,2023-06-24,Headphones,4,600,Bank Transfer,3,191,1500,2579.41,1
CUST_00643,Male,26.0,San Antonio,2022-12-23,2023-04-10,Smartwatch,3,750,Credit Card,2,67,1000,2228.68,0
CUST_01480,Male,42.0,San Diego,2020-04-07,2022-10-31,Laptop,4,4800,Debit Card,5,225,6700,13596.49,1
CUST_02029,Male,24.0,Dallas,2021-02-24,2023-09-19,Smartwatch,2,500,UPI,5,92,3150,5941.15,0
CUST_00107,Male,55.0,San Jose,2021-05-29,2023-08-07,Smartphone,2,1600,Bank Transfer,9,3,10400,18844.79,0
CUST_01684,Female,33.0,Philadelphia,2021-04-06,2023-12-09,Monitor,4,1200,Credit Card,3,23,2700,3293.79,0
CUST_00609,Female,36.0,Houston,2022-08-09,2023-08-14,Keyboard,1,100,Debit Card,2,47,900,1292.58,0
CUST_03526,Male,31.0,Los Angeles,2022-12-29,2023-01-08,Mouse,2,100,Credit Card,1,358,100,206.93,1
CUST_03261,Male,64.0,New York,2022-03-03,2022-12-09,Smartwatch,2,500,PayPal,5,181,7200,10527.81,1
CUST_03516,Female,50.0,Houston,2020-06-29,2021-03-23,Tablet,2,800,Bank Transfer,3,39,2000,4741.95,0
CUST_03469,Female,62.0,San Antonio,2021-11-18,2023-01-10,Headphones,1,150,Credit Card,4,280,9000,14316.56,1
CUST_00141,Other,59.0,Los Angeles,2020-06-24,2023-12-03,Tablet,3,1200,PayPal,5,29,6850,14276.95,0
CUST_02362,Male,50.0,Chicago,2020-07-02,2022-04-27,Tablet,2,800,PayPal,2,614,1300,3085.52,1
CUST_04386,Female,35.0,Chicago,2021-12-25,2023-02-14,Keyboard,1,100,Debit Card,2,321,700,1090.4,1
CUST_04698,Female,39.0,New York,2022-12-02,2023-08-04,Headphones,2,300,Credit Card,2,150,900,1599.59,0
CUST_03167,Female,36.0,Chicago,2022-03-01,2023-07-28,Mouse,1,50,PayPal,5,110,2750,5845.89,0
CUST_01424,Male,50.0,New York,2020-10-10,2022-01-11,Smartphone,3,2400,Debit Card,2,640,2900,6134.55,1
CUST_04245,Male,36.0,San Antonio,2020-01-12,2023-11-13,Keyboard,4,400,Debit Card,4,49,1600,2499.84,0
CUST_02012,Male,55.0,Houston,2021-05-21,2021-07-29,Mouse,1,50,Credit Card,1,886,50,86.4,1
CUST_04611,Male,51.0,San Diego,2022-02-04,2022-11-19,Smartwatch,1,250,Bank Transfer,3,26,1200,2734.84,0
CUST_01136,Male,40.0,San Diego,2021-10-02,2022-12-11,Monitor,1,300,Credit Card,7,13,2000,4103.01,0
CUST_02832,Female,21.0,San Jose,2020-12-01,2023-10-29,Headphones,2,300,PayPal,4,64,1100,2401.95,0
CUST_02295,Male,33.0,San Diego,2020-06-01,2023-10-09,Headphones,1,150,Bank Transfer,4,84,5400,11731.45,0
CUST_04064,Male,51.0,New York,2022-09-24,2023-12-14,Smartwatch,1,250,Credit Card,4,18,2650,6177.32,0
CUST_03727,Male,18.0,New York,2021-10-09,2022-05-11,Tablet,3,1200,PayPal,7,9,4950,9769.31,0
CUST_03214,Female,45.0,,2022-03-15,2022-07-24,Keyboard,4,400,UPI,3,92,2000,3877.32,0
CUST_03778,Female,54.0,San Diego,2020-09-09,2021-03-08,Tablet,1,400,UPI,3,630,2500,3725.25,1
CUST_01715,Male,36.0,New York,2021-09-01,2021-11-03,Mouse,2,100,PayPal,6,62,7300,9018.03,0
CUST_04074,Female,35.0,Philadelphia,2020-02-08,2020-10-23,Laptop,1,1200,Bank Transfer,4,70,3000,5968.74,0
CUST_03369,Male,42.0,Dallas,2020-04-13,2020-08-24,Mouse,3,150,PayPal,7,72,14050,28705.61,0
CUST_03942,Female,38.0,New York,2020-07-15,2021-01-12,Headphones,2,300,Bank Transfer,6,89,2350,5318.82,0
CUST_02225,Male,34.0,Philadelphia,2020-03-10,2020-04-07,Tablet,2,800,PayPal,4,499,2900,6452.63,1
CUST_01059,Male,19.0,Philadelphia,2021-02-24,2023-11-23,Tablet,4,1600,UPI,7,35,6700,9711.89,0
CUST_04988,Female,45.0,Los Angeles,2022-07-10,2023-10-26,Tablet,4,1600,Bank Transfer,3,67,3400,6955.79,0
CUST_01032,Female,65.0,San Jose,2020-07-21,2022-10-07,Headphones,1,150,PayPal,3,236,1950,4132.96,1
CUST_02417,Male,65.0,San Diego,2021-08-19,2022-10-21,Smartphone,3,2400,Bank Transfer,5,227,7450,17913.19,1
CUST_01085,Female,18.0,San Antonio,2022-12-13,2022-12-23,Headphones,3,450,Debit Card,3,1,1750,2220.39,0
CUST_02567,Male,38.0,Philadelphia,2022-09-29,2023-03-04,Laptop,1,1200,UPI,2,10,3600,5267.05,0
CUST_00792,Female,62.0,Philadelphia,2021-10-06,2022-10-22,Headphones,3,450,Bank Transfer,3,204,3000,4609.23,1
CUST_03504,Male,50.0,Phoenix,2022-09-25,2023-12-28,Keyboard,1,100,Debit Card,2,4,1700,3986.12,0
CUST_03299,Male,44.0,Los Angeles,2022-12-06,2023-10-18,Smartphone,4,3200,Credit Card,3,75,7800,18634.77,0
CUST_02723,Female,37.0,Philadelphia,2020-09-27,2023-10-27,Smartphone,3,2400,UPI,2,66,3400,7430.65,0
CUST_01569,Female,57.0,Chicago,2020-07-29,2020-11-18,Tablet,2,800,PayPal,4,320,2950,6117.28,1
CUST_04642,Male,19.0,Chicago,2021-10-18,2022-06-02,Keyboard,2,200,UPI,2,578,1800,3816.21,1
CUST_00394,Female,51.0,Los Angeles,2020-05-23,2021-08-06,Keyboard,4,400,Bank Transfer,8,93,7450,16689.91,0
CUST_03114,Male,48.0,Dallas,2020-10-17,2023-06-13,Smartphone,1,800,UPI,2,202,1400,2914.29,1
CUST_03657,Male,48.0,Chicago,2020-08-21,2023-08-26,Mouse,1,50,PayPal,4,128,1050,1777.3,0
CUST_04861,Female,24.0,Philadelphia,2022-03-24,2023-09-30,Mouse,2,100,UPI,10,29,5750,13259.42,0
CUST_00849,Female,50.0,Phoenix,2021-09-03,2022-06-17,Tablet,4,1600,PayPal,2,274,6400,14834.27,1
CUST_01414,Male,66.0,Philadelphia,2022-01-23,2023-01-14,Monitor,4,1200,Debit Card,4,2,2300,4871.48,0
CUST_04722,Male,58.0,New York,2020-07-02,2022-03-01,Laptop,4,4800,Debit Card,5,141,12400,18176.74,0
CUST_03825,Male,48.0,Philadelphia,2021-08-08,2022-11-29,Keyboard,2,200,Bank Transfer,4,398,1250,2127.47,1
CUST_02359,Female,51.0,San Antonio,2022-04-15,2023-07-10,Smartwatch,2,500,PayPal,4,175,2700,5234.14,0
CUST_01116,Female,32.0,Houston,2022-02-19,2023-04-14,Headphones,4,600,PayPal,3,176,2600,4606.75,0
CUST_01870,Female,28.0,Los Angeles,2021-12-02,2023-03-12,Keyboard,4,400,Bank Transfer,4,295,2700,4624.14,1
CUST_02370,Female,,Houston,2022-03-05,2023-10-04,Headphones,3,450,UPI,3,89,1650,2818.92,0
CUST_00402,Female,44.0,San Diego,2021-10-30,2022-05-09,Smartphone,2,1600,PayPal,3,92,3050,4559.29,0
CUST_03569,Female,46.0,San Antonio,2020-09-09,2022-12-18,Smartwatch,1,250,Credit Card,2,208,1450,3113.81,1
CUST_00666,Male,37.0,San Jose,2021-08-29,2023-02-07,Smartwatch,1,250,Debit Card,2,328,550,620.45,1
CUST_02566,Male,34.0,San Jose,2020-12-07,2022-10-11,Monitor,3,900,UPI,4,124,4050,6169.23,0
CUST_00536,Female,62.0,Dallas,2022-07-20,2022-08-03,Tablet,4,1600,Credit Card,5,64,4200,4885.89,0
CUST_02748,Male,68.0,New York,2021-03-20,2022-05-23,Smartwatch,2,500,Bank Transfer,5,236,7250,16528.53,1
CUST_01798,Male,31.0,Dallas,2021-11-25,2023-08-26,Tablet,3,1200,Bank Transfer,7,128,7400,10378.16,0
CUST_01487,Male,20.0,Philadelphia,2020-02-03,2022-11-20,Smartwatch,3,750,PayPal,4,137,7650,10619.56,0
CUST_02711,Female,51.0,Los Angeles,2021-03-13,2023-07-01,Tablet,1,400,PayPal,3,184,1550,2680.09,1
CUST_00209,Male,57.0,New York,2021-05-26,2023-11-18,Laptop,4,4800,Debit Card,5,44,10000,12177.96,0
CUST_01003,Female,68.0,New York,2021-06-20,2022-08-23,Tablet,4,1600,Debit Card,7,107,4850,7936.51,0
CUST_02590,Female,30.0,Dallas,2021-03-27,2021-07-03,Monitor,4,1200,Credit Card,6,11,3750,6975.88,0
CUST_04347,Female,36.0,San Antonio,2020-08-06,2023-02-05,Keyboard,2,200,UPI,3,330,2650,3414.28,1
CUST_00868,Male,50.0,Phoenix,2022-03-01,2023-03-16,Headphones,1,150,PayPal,6,165,6400,8302.08,0
CUST_04258,Male,24.0,Phoenix,2022-05-22,2023-01-29,Monitor,1,300,PayPal,5,131,3400,7635.49,0
CUST_01521,Male,53.0,San Antonio,2021-12-22,2022-07-01,Monitor,2,600,PayPal,1,549,600,738.88,1
CUST_00977,Female,18.0,San Diego,2020-12-25,2020-12-27,Keyboard,1,100,Credit Card,5,271,3350,7600.82,1
CUST_01054,Female,59.0,Dallas,2020-02-13,2021-08-19,Tablet,4,1600,Debit Card,3,296,2350,4994.02,1
CUST_03184,Male,49.0,Houston,2020-02-11,2020-05-28,Keyboard,1,100,Credit Card,4,181,1450,1800.79,1
CUST_01377,Male,57.0,Los Angeles,2022-01-12,2022-05-12,Monitor,2,600,Credit Card,5,269,4050,9000.8,1
CUST_03062,Male,58.0,Houston,2021-01-03,2022-10-04,Laptop,1,1200,Debit Card,6,19,8600,18392.43,0
CUST_02299,Male,25.0,Chicago,2021-10-06,2022-04-16,Smartwatch,3,750,Bank Transfer,3,1,1250,2962.59,0
CUST_03312,Female,32.0,San Jose,2021-06-24,2022-06-25,Keyboard,3,300,Bank Transfer,4,176,1900,3267.17,0
CUST_04837,Male,60.0,Phoenix,2022-05-24,2023-05-17,Smartphone,4,3200,Bank Transfer,4,229,4900,7974.0,1
CUST_04798,Female,36.0,Dallas,2022-09-30,2023-04-27,Laptop,1,1200,PayPal,6,116,11100,19980.91,0
CUST_02224,Male,61.0,Dallas,2022-12-09,2023-10-26,Laptop,3,3600,UPI,4,67,9900,23120.29,0
CUST_01265,Male,28.0,Dallas,2020-08-04,2022-04-20,Headphones,3,450,PayPal,3,54,6850,12221.09,0
CUST_02747,Female,28.0,Phoenix,2022-06-25,2022-08-07,Laptop,1,1200,Credit Card,4,21,4800,7097.04,0
CUST_03842,Male,54.0,Dallas,2021-08-27,2021-11-20,Tablet,2,800,Credit Card,2,389,4000,4681.36,1
CUST_01796,Male,49.0,Chicago,2022-03-17,2023-05-09,Keyboard,3,300,Credit Card,3,237,800,998.34,1
CUST_03391,Male,45.0,San Jose,2020-02-26,2022-02-17,Mouse,1,50,Debit Card,8,296,4700,6784.42,1
CUST_04300,Female,31.0,Los Angeles,2022-02-26,2022-10-20,Laptop,3,3600,Bank Transfer,4,217,6600,11559.71,1
CUST_03425,Female,34.0,Philadelphia,2022-02-05,2023-02-01,Laptop,4,4800,PayPal,1,334,4800,10607.33,1
CUST_03869,Female,30.0,San Antonio,2020-12-29,2021-01-08,Headphones,1,150,UPI,5,137,3750,4225.57,0
CUST_02355,Female,31.0,Los Angeles,2021-01-18,2022-10-25,Mouse,1,50,PayPal,5,167,3550,8157.81,0
CUST_04620,Female,61.0,Los Angeles,2021-03-27,2023-10-07,Tablet,2,800,Bank Transfer,4,86,2900,4644.05,0
CUST_01261,Male,66.0,San Diego,2022-07-31,2022-08-31,Smartphone,2,1600,Debit Card,3,160,2250,4863.53,0
CUST_03827,Male,65.0,Phoenix,2020-01-27,2022-08-08,Monitor,3,900,Debit Card,5,35,2100,5248.7,0
CUST_04445,Male,30.0,New York,2021-07-05,2022-09-09,Smartwatch,1,250,Credit Card,6,211,1750,1976.29,1
CUST_04691,Male,19.0,Los Angeles,2021-03-02,2023-08-27,Mouse,4,200,Bank Transfer,3,127,1400,3400.58,0
CUST_01357,Female,51.0,Houston,2021-05-31,2022-05-11,Tablet,1,400,Bank Transfer,3,600,5650,8988.46,1
CUST_00081,Female,27.0,Phoenix,2022-10-19,2023-02-21,Smartphone,4,3200,Credit Card,3,221,3850,4859.53,1
CUST_01351,Female,29.0,Chicago,2021-11-16,2023-08-18,Mouse,4,200,UPI,3,136,1050,2187.62,0
CUST_04830,Female,55.0,Los Angeles,2022-12-13,2023-01-01,Monitor,2,600,Bank Transfer,4,28,1500,3559.43,0
CUST_02910,Male,21.0,Los Angeles,2021-05-17,2022-04-14,Smartwatch,2,500,Credit Card,6,427,4100,4947.61,1
CUST_03032,Male,66.0,New York,2021-01-18,2023-03-29,Headphones,3,450,Debit Card,2,155,750,1676.42,0
CUST_01554,Female,35.0,Philadelphia,2022-03-02,2022-05-26,Headphones,1,150,Credit Card,2,216,950,2213.43,1
CUST_00169,Male,25.0,New York,2020-05-25,2023-12-31,Mouse,2,100,PayPal,6,1,1200,2220.1,0
CUST_01313,Female,68.0,Los Angeles,2022-07-14,2022-11-20,Headphones,2,300,Credit Card,5,145,4550,10870.8,0
CUST_03703,Male,39.0,Philadelphia,2020-11-17,2021-02-15,Laptop,1,1200,PayPal,4,213,4850,7550.26,1
CUST_03352,Male,25.0,San Jose,2020-04-25,2021-08-29,Headphones,4,600,Bank Transfer,3,175,3400,5427.06,0
CUST_02932,Female,40.0,Philadelphia,2020-03-30,2023-07-31,Smartwatch,3,750,Debit Card,5,154,5950,11289.27,0
CUST_00001,Male,68.0,Houston,2020-08-16,2020-08-23,Smartphone,2,1600,UPI,4,84,3200,5197.94,0
CUST_04734,Female,38.0,Houston,2022-09-26,2023-04-22,Monitor,1,300,Bank Transfer,3,254,1000,1344.17,1
CUST_03860,Female,53.0,Philadelphia,2021-05-29,2022-03-21,Mouse,4,200,UPI,3,623,2400,5162.59,1
CUST_03916,Male,34.0,Los Angeles,2020-01-19,2023-04-12,Monitor,2,600,Credit Card,4,264,2900,5102.1,1
CUST_04037,Other,48.0,San Diego,2021-08-06,2021-10-19,Smartwatch,3,750,Debit Card,6,94,4350,5493.62,0
CUST_00215,Female,35.0,Philadelphia,2020-07-10,2021-03-29,Monitor,2,600,Debit Card,3,206,2550,3167.25,1
CUST_04697,Female,69.0,Phoenix,2020-03-27,2023-06-06,Laptop,3,3600,UPI,4,7,6400,13036.2,0
CUST_02911,Male,37.0,Los Angeles,2020-11-04,2021-08-21,Smartwatch,1,250,Bank Transfer,6,276,3600,5344.51,1
CUST_03419,Male,58.0,San Jose,2021-09-10,2023-06-19,Headphones,4,600,Bank Transfer,3,192,2650,4368.8,1
CUST_04176,Other,62.0,Phoenix,2020-10-27,2023-03-24,Smartwatch,2,500,Debit Card,3,283,7700,17154.89,1
CUST_00450,Male,51.0,Houston,2022-05-20,2023-10-17,Smartwatch,2,500,Bank Transfer,5,27,1900,3734.46,0
CUST_02716,Male,37.0,Phoenix,2022-11-29,2023-12-24,Monitor,3,900,Credit Card,1,8,900,1294.83,0
CUST_03598,Female,36.0,Dallas,2022-11-13,2023-08-04,Smartwatch,3,750,Debit Card,4,86,1950,3352.46,0
CUST_03119,Male,34.0,San Jose,2022-02-04,2023-07-04,Mouse,3,150,PayPal,1,181,150,244.91,1
CUST_02902,Female,59.0,San Diego,2021-02-14,2022-05-31,Smartwatch,2,500,Debit Card,6,32,3350,6644.02,0
CUST_02130,Male,56.0,Dallas,2021-10-14,2022-05-14,Smartwatch,2,500,Bank Transfer,3,201,4900,12121.7,1
CUST_04685,Female,60.0,Philadelphia,2021-05-21,2023-07-22,Monitor,4,1200,Credit Card,3,163,3700,7568.86,0
CUST_02478,Female,28.0,Philadelphia,2020-08-02,2023-03-03,Headphones,3,450,Bank Transfer,2,304,850,1286.1,1
CUST_01808,Male,35.0,San Antonio,2020-10-07,2022-06-01,Tablet,2,800,Bank Transfer,2,318,2000,4146.1,1
CUST_02731,Female,22.0,Houston,2021-10-03,2021-10-30,Smartphone,1,800,PayPal,1,793,800,1718.48,1
CUST_02811,Male,22.0,Houston,2021-02-20,2023-08-03,Smartwatch,1,250,PayPal,2,151,1250,1570.15,0
CUST_03455,Female,67.0,San Antonio,2021-03-31,2022-03-18,Smartwatch,2,500,Credit Card,4,405,2000,3290.33,1
CUST_01227,Male,24.0,San Antonio,2021-09-09,2022-06-16,Headphones,3,450,Debit Card,4,271,4350,7875.48,1
CUST_02884,Male,43.0,Phoenix,2022-02-02,2022-10-21,Laptop,4,4800,Debit Card,4,320,10400,22816.05,1
CUST_02604,Male,65.0,Dallas,2020-03-26,2023-11-01,Smartwatch,1,250,Bank Transfer,2,61,500,654.16,0
CUST_01192,Female,64.0,New York,2022-07-18,2023-04-23,Mouse,4,200,UPI,2,253,650,915.37,1
CUST_02849,Female,18.0,Philadelphia,2021-06-22,2022-12-08,Smartphone,1,800,UPI,3,389,3250,3581.16,1
CUST_01418,Male,32.0,Philadelphia,2022-02-21,2022-07-23,Monitor,4,1200,Debit Card,7,43,6800,11012.29,0
CUST_00089,Female,29.0,Houston,2022-05-27,2022-12-10,Smartwatch,4,1000,Bank Transfer,7,122,2600,5515.77,0
CUST_04443,Male,19.0,San Diego,2021-06-22,2021-09-14,Smartwatch,2,500,UPI,5,201,3700,5927.66,1
CUST_03847,Other,33.0,Phoenix,2020-07-28,2022-04-29,Monitor,3,900,UPI,3,368,3700,4902.32,1
CUST_01419,Male,30.0,San Diego,2022-10-26,2023-06-18,Smartwatch,4,1000,Credit Card,4,175,1400,3475.79,0
CUST_04025,Female,30.0,San Diego,2020-05-29,2021-01-30,Monitor,1,300,Debit Card,3,1066,2400,4937.79,1
CUST_02357,Female,54.0,Dallas,2022-07-08,2023-09-17,Mouse,1,50,Credit Card,3,106,3850,4578.02,0
CUST_02794,Male,62.0,San Diego,2021-03-17,2021-10-13,Monitor,4,1200,Credit Card,7,254,3450,4837.03,1
CUST_00419,Female,48.0,Dallas,2022-06-23,2022-08-07,Tablet,2,800,Credit Card,3,376,3200,7222.53,1
CUST_03292,Female,40.0,New York,2022-03-05,2022-11-26,Laptop,2,2400,Debit Card,3,215,6150,8489.43,1
CUST_00894,Male,22.0,Phoenix,2022-09-26,2023-01-21,Tablet,1,400,Bank Transfer,3,17,1300,2289.16,0
CUST_02355,Female,31.0,Los Angeles,2021-01-18,2023-07-18,Headphones,3,450,Bank Transfer,5,167,3550,8157.81,0
CUST_04052,Female,20.0,Dallas,2021-05-19,2021-07-06,Mouse,2,100,Credit Card,2,758,1100,1846.29,1
CUST_00740,Male,36.0,San Diego,2020-11-01,2023-12-20,Mouse,1,50,Credit Card,1,12,50,88.01,0
CUST_02417,Male,65.0,San Diego,2021-08-19,2021-12-12,Headphones,3,450,Credit Card,5,227,7450,17913.19,1
CUST_04898,Male,40.0,San Jose,2020-07-14,2022-04-19,Laptop,3,3600,Debit Card,5,507,8100,16519.29,1
CUST_03514,Female,62.0,Houston,2020-11-20,2021-01-10,Smartphone,2,1600,Credit Card,4,128,3750,5253.29,0
CUST_01016,Female,27.0,Dallas,2020-08-26,2022-06-18,Tablet,3,1200,Debit Card,4,158,2250,4259.17,0
CUST_02791,Female,,Phoenix,2020-05-18,2023-06-02,Mouse,3,150,UPI,5,89,4700,9495.39,0
